epoch,loss,mean_squared_error,psnr,ssim,val_loss,val_mean_squared_error,val_psnr,val_ssim
0,0.015755303099399112,0.015755316,21.545984,0.5338022,0.0032158572893809185,0.0032158564,26.81684,0.65113705
1,0.0019892772454611833,0.0019892785,28.55845,0.69964087,0.003707673470891113,0.0037076192,25.551567,0.7028627
2,0.001386040601550035,0.0013860412,30.183811,0.7699756,0.0010968283122042783,0.0010984178,31.504686,0.79020846
3,0.0011899080396142014,0.0011899077,31.135223,0.84809476,0.0010252314412815165,0.0010244166,32.586857,0.8869912
4,0.0011316570557853426,0.0011316572,31.448616,0.877912,0.001100333588667503,0.0011012192,32.243416,0.8730004
5,0.001031468299493245,0.0010314683,31.8738,0.89260375,0.0008473240191835493,0.000843606,33.34861,0.9026325
6,0.0009838998549371225,0.0009838992,32.139473,0.8970543,0.0008499106086506883,0.0008493569,33.37086,0.879676
7,0.0009631052634124465,0.00096310506,32.231483,0.8990142,0.0010866743365928915,0.0010873064,33.172253,0.9294772
8,0.0009188273711583976,0.000918827,32.484108,0.90059865,0.0008449681696512779,0.00084634335,33.274048,0.8635164
9,0.0008934613896965322,0.0008934622,32.684837,0.9011126,0.0008110892900396887,0.0008099251,33.65151,0.92117953
10,0.0008926599694094185,0.0008926599,32.692192,0.90123355,0.0007957715914790765,0.00079572556,33.72757,0.91269904
11,0.000889610394421179,0.0008896102,32.71239,0.9014149,0.0007974968233945962,0.00079783995,33.666004,0.9009339
12,0.0008812950490385282,0.0008812951,32.746998,0.9013277,0.0008123069367673911,0.00081321795,33.559444,0.9033533
13,0.04084728604636483,0.04084729,14.167914,0.2647182,0.003233467133705044,0.0032334973,25.510597,0.78199846
