epoch,loss,mean_squared_error,psnr,ssim,val_loss,val_mean_squared_error,val_psnr,val_ssim
0,0.010898311365675635,0.010898318,23.028242,0.5615174,0.0033981692080717833,0.003398168,25.44473,0.65920764
1,0.0017727043960256783,0.0017727045,28.211956,0.7436818,0.008247585664770898,0.008243778,21.83218,0.7751713
2,0.0015903513177426146,0.001590351,28.89726,0.8295704,0.004709293836682242,0.004704541,24.988224,0.72503513
3,0.0013041617385279281,0.0013041635,29.705938,0.86289907,0.0012584333266225248,0.0012585983,30.041136,0.84996855
4,0.001221620979107016,0.0012216208,30.034687,0.8744456,0.0012196945921376069,0.0012195173,30.29215,0.8910549
5,0.001167150456094679,0.0011671521,30.266611,0.88463336,0.005666751548348145,0.005659488,24.593512,0.7370319
6,0.0011018773132052413,0.0011018777,30.523895,0.89093345,0.0009989040348767143,0.0009987899,31.098763,0.9025873
7,0.0010842433306769922,0.0010842447,30.59798,0.8920599,0.0013064319206316066,0.0013077917,29.985245,0.8245049
8,0.0010997765692614594,0.0010997761,30.551193,0.89298666,0.0010446405532333635,0.001044456,30.904757,0.86345613
9,0.001079747565916798,0.0010797471,30.63638,0.8948724,0.0009755739549458584,0.00097609154,31.14987,0.8871314
10,0.001072905364927892,0.0010729061,30.656479,0.894825,0.000982058252159094,0.000983052,31.124496,0.8930442
11,0.0010701161919618605,0.0010701155,30.670954,0.89493257,0.0009738341860015523,0.0009728037,31.181578,0.899031
12,0.0010710533754450184,0.0010710524,30.67231,0.8951227,0.0009639266098584531,0.000964837,31.207014,0.9009278
13,0.0010772953969787624,0.0010772957,30.661264,0.8946558,0.0009751151290443865,0.00097580295,31.142445,0.8943824
14,0.0010638776607378364,0.001063877,30.703802,0.89495057,0.0009719788842170831,0.0009722617,31.141975,0.89675456
15,0.001065079753264003,0.0010650809,30.69871,0.89529616,0.0009879548221039746,0.0009876197,31.10124,0.8934203
