epoch,loss,mean_squared_error,psnr,ssim,val_loss,val_mean_squared_error,val_psnr,val_ssim
0,0.20461932995748636,0.022504384,21.421877,0.7953803,0.14905037105768576,0.0037387826,25.166363,0.8509496
1,0.13852933332725903,0.0061556483,23.229858,0.8614707,0.1590318976120017,0.0054547586,23.588512,0.8409732
2,0.11930942051788586,0.0046831756,23.943512,0.88069105,0.16058520082084612,0.004159967,24.472391,0.8393983
3,0.10587339416390579,0.003286755,25.270748,0.8941264,0.1074493267070288,0.0031678013,25.485924,0.8925702
4,0.10348564160999708,0.0029642805,25.862333,0.8965148,0.10684631884783163,0.0027640327,26.408375,0.89316237
5,0.10128289727768533,0.002740198,26.294714,0.89871776,0.10982343006408078,0.0030231338,25.748653,0.89020807
6,0.09919778695052636,0.0025554905,26.606218,0.9008034,0.10738782653178292,0.0025239105,26.730984,0.89258623
7,0.0967222965182182,0.002376299,26.921522,0.9032773,0.09778416893262973,0.0022700233,27.094172,0.9021874
8,0.0964713148471451,0.0023470747,26.976849,0.9035279,0.09735413135468275,0.002179201,27.250402,0.9026415
9,0.09614540640790618,0.0023230063,27.015137,0.90385574,0.09703550307915129,0.002173534,27.23332,0.9029627
10,0.0956894985923635,0.0022968866,27.059986,0.9043102,0.09726828096926897,0.0022088569,27.15431,0.90271264
11,0.09525833169923059,0.002293076,27.088316,0.9047418,0.09702758439655962,0.0023187278,26.92089,0.903006
12,0.09499577358815682,0.002244633,27.170164,0.90500414,0.09589594568329296,0.0021257605,27.3575,0.9040941
13,0.09478984875696973,0.0022452085,27.171635,0.9052096,0.09609120142185824,0.0020922134,27.41033,0.9039018
14,0.09466899108803283,0.0022414462,27.174343,0.90533024,0.09633232584629936,0.0021308698,27.345695,0.90368223
15,0.09448940960078284,0.0022317744,27.182123,0.9055101,0.0956029172601371,0.0021291918,27.35143,0.90443933
16,0.09460829787457664,0.0022335583,27.186802,0.9053916,0.09486225452916376,0.0021086428,27.386162,0.90511626
17,0.09461888469246361,0.0022307741,27.19027,0.905381,0.09555325271754429,0.0021227493,27.333742,0.9044859
18,0.09436534993196614,0.0022252998,27.20746,0.90563446,0.09585552294363921,0.0021404605,27.323935,0.9041442
19,0.09428150461845451,0.002222086,27.202929,0.90571785,0.09590453920008123,0.0021533833,27.312412,0.9040745
