epoch,loss,mean_squared_error,psnr,ssim,val_loss,val_mean_squared_error,val_psnr,val_ssim
0,0.17580783019100663,0.043488387,20.223867,0.8241925,0.10295789371961835,0.0031975615,27.111177,0.8970423
1,0.0839213852131642,0.0039106207,26.015064,0.91607803,0.09561349931119502,0.004463159,24.635773,0.9043699
2,0.07378685897244329,0.0033994114,26.887602,0.92621326,0.11656131552553725,0.0051339837,24.426718,0.8834342
3,0.06789117894179379,0.003136748,27.435127,0.93210787,0.3327950782131875,0.004580537,24.24854,0.6671406
4,0.06509885013368757,0.0031234608,27.602869,0.9349008,0.06489782823228288,0.003068522,27.802639,0.9351542
5,0.06459008442987807,0.0030285628,27.774096,0.93540883,0.06860945587870719,0.0030332406,27.732716,0.9313588
6,0.0641532296134799,0.003044677,27.822977,0.93584627,0.06647229126130028,0.002961885,28.058706,0.93347317
7,0.06321503640472732,0.0029780015,27.967258,0.936785,0.06297614999201107,0.0028620155,28.18645,0.9370766
8,0.06306075939841385,0.0029384587,28.025585,0.93693936,0.06258707433596425,0.0028482925,28.30775,0.93738645
9,0.06277733200051404,0.0029611404,28.022854,0.9372217,0.0621465129413824,0.0028115888,28.263536,0.93783784
10,0.06301086184923073,0.0029693164,28.013376,0.9369887,0.061927415516184664,0.0028186261,28.276896,0.93809557
11,0.062408121976036554,0.002930106,28.045782,0.93759173,0.06312455322550631,0.0028961967,28.243067,0.9369169
12,0.06250783913649477,0.0029502253,28.085728,0.9374924,0.06129392501951634,0.0028386584,28.309885,0.9386819
13,0.06247454380824923,0.002940281,28.100447,0.9375246,0.06209999185869063,0.0028305843,28.330626,0.9379047
14,0.06190865809749943,0.0028962644,28.137587,0.93809164,0.0637568134343487,0.0029715768,28.164078,0.93622303
15,0.06196736191156052,0.0028972179,28.170012,0.9380315,0.061613204492919744,0.0028573046,28.265087,0.93834925
