epoch,loss,mean_squared_error,psnr,ssim,val_loss,val_mean_squared_error,val_psnr,val_ssim
0,0.005126337786536515,0.005126338,25.593657,0.626159,0.0016008439392183275,0.0016008449,28.644567,0.84970653
1,0.0017062244336205985,0.0017062239,28.752817,0.77890086,0.0012428274431035735,0.0012416507,30.159784,0.8050294
2,0.0011929707221134615,0.001192971,30.192722,0.8799163,0.0011328948897860903,0.0011336694,30.574106,0.8424573
3,0.0010573668227130662,0.0010573661,30.8243,0.9070447,0.0010220484567897115,0.0010207335,31.223452,0.91657543
4,0.000985779335294448,0.0009857799,31.200214,0.91862994,0.0009287976035607401,0.00092961406,31.70602,0.9006043
5,0.000932525200341001,0.0009325257,31.527882,0.92509854,0.0010387814195957784,0.0010395829,30.699858,0.9175233
6,0.0008270721758412453,0.0008270719,32.09655,0.92830026,0.0007484809212164482,0.0007490262,32.60058,0.9349722
7,0.0008069876695113502,0.00080698816,32.20105,0.9264956,0.0007484802426288611,0.00074927276,32.72948,0.9358367
8,0.0007828913260260371,0.00078289123,32.36593,0.92840606,0.0007804979569540927,0.00078131416,32.639458,0.92047834
9,0.000754142905474548,0.0007541428,32.545822,0.9305396,0.00071164469392542,0.0007112268,32.91528,0.92539465
10,0.0007448154784606842,0.00074481574,32.610863,0.93155414,0.0007455129125028388,0.0007456927,32.781067,0.932412
11,0.0007333135137705663,0.00073331274,32.697105,0.9334072,0.0006895037921581781,0.00068892445,33.01491,0.9353571
12,0.0007262824820946909,0.00072628143,32.723576,0.9332074,0.0006967229037191023,0.0006960786,33.0004,0.9379777
13,0.0007245740565056898,0.00072457397,32.751904,0.9337263,0.000698822781382712,0.0006988933,32.971024,0.93628037
14,0.0007326587692066146,0.00073265855,32.70837,0.9332322,0.0006879230058148514,0.0006885614,33.063362,0.9374068
15,0.0007431854987931664,0.0007431866,32.65155,0.93310505,0.0006916250781980397,0.00069248053,33.015995,0.9357134
16,0.0007368948809522522,0.000736895,32.684536,0.9327425,0.0006994337976532828,0.000699561,32.95404,0.935172
17,0.000733259470349792,0.00073325937,32.686558,0.933293,0.0006941685726700201,0.0006939243,33.012554,0.9355806
