epoch,loss,mean_squared_error,psnr,ssim,val_loss,val_mean_squared_error,val_psnr,val_ssim
0,0.006727628384370112,0.0067276172,22.983372,0.4826793,0.014570312761840806,0.014570306,18.728884,0.49132407
1,0.0026941594746804267,0.0026941577,26.07095,0.7151104,0.002397885012517994,0.0023987032,26.641098,0.78270805
2,0.0021058481497565167,0.002105848,27.183277,0.8058494,0.0019884988978028767,0.0019883276,27.406467,0.8335194
3,0.0018538259235622901,0.0018538244,27.800549,0.84258056,0.06309336188367043,0.06305481,12.325554,0.5426648
4,0.0016593096052469375,0.0016593112,28.299969,0.864806,0.0016353579104915474,0.0016350596,28.50181,0.87474525
5,0.0015356384229500645,0.0015356385,28.670584,0.8774672,0.002411729073414215,0.0024142622,27.841928,0.868111
6,0.0014422758521241564,0.0014422749,28.983248,0.8863299,0.001731256918243036,0.0017302822,28.028013,0.8810856
7,0.0012914840722165158,0.0012914836,29.488659,0.8955411,0.0014434843096646599,0.0014438622,29.150974,0.8441627
8,0.001262470553900466,0.00126247,29.59542,0.89815694,0.0012716104874612186,0.0012723309,29.623762,0.9007659
9,0.0012434468163354006,0.0012434464,29.66943,0.8995809,0.0012665406498728834,0.0012674079,29.607506,0.87788224
10,0.001228155139645575,0.001228155,29.74933,0.9018753,0.001230916665029316,0.0012307041,29.702402,0.8946039
11,0.0011806468807524753,0.0011806473,29.904024,0.90388566,0.0011277644331004985,0.001128139,30.049183,0.9055605
12,0.0011848148660914758,0.0011848152,29.9031,0.90348756,0.0011250452446582694,0.001125562,30.08399,0.9046069
13,0.001179636810260268,0.0011796368,29.921547,0.904075,0.0011273916857919238,0.001125718,30.098974,0.905764
14,0.0011696217103414263,0.0011696218,29.96073,0.90450543,0.0011230019632400409,0.0011236732,30.12047,0.90656036
15,0.0011665547386733174,0.0011665546,29.96526,0.9045076,0.001133847283868483,0.0011321924,30.097054,0.9048439
16,0.030448116989171773,0.030448118,15.509989,0.3120318,0.015866631237875628,0.015866209,18.197525,0.44920948
17,0.0043951901969449545,0.0043951934,25.15545,0.75793856,0.0014466605165601313,0.0014468511,28.8686,0.871407
