epoch,loss,mean_squared_error,psnr,ssim,val_loss,val_mean_squared_error,val_psnr,val_ssim
0,0.00601738839352321,0.006017387,26.053316,0.64506036,0.0012834781438618064,0.0012834782,30.302675,0.7881696
1,0.0013393694023474565,0.0013393699,30.389256,0.8031637,0.0009684962722781949,0.0009686354,32.50145,0.8790269
2,0.0011032839333721092,0.0011032827,31.536196,0.86578333,0.0009189516137991015,0.000917944,32.290543,0.91645855
3,0.000939319902127213,0.00093932037,32.443043,0.9110099,0.0009332025148832218,0.00093360874,32.57305,0.90040433
4,0.0008158219012031235,0.0008158216,33.248363,0.9248406,0.0006970619065161854,0.0006981533,34.582996,0.9349369
5,0.0007871298595139279,0.0007871293,33.451828,0.9284299,0.0007080656772625938,0.00070862286,34.776485,0.93271464
6,0.0007594626514151152,0.0007594636,33.712685,0.93177336,0.0007065289546203688,0.0007072804,35.032516,0.9414075
7,0.0007280775073185513,0.00072807766,33.946545,0.93192303,0.0006568822806086203,0.00065555284,35.132362,0.93286896
8,0.0007269812465647746,0.00072698074,33.954975,0.9315886,0.0006586735366543235,0.0006587994,35.214844,0.9357457
9,0.0007123952211954269,0.00071239506,34.079346,0.93188775,0.0006335769276433736,0.0006330261,35.348328,0.93465596
10,0.0007186472414232465,0.00071864756,34.04613,0.93131685,0.0006365969011626318,0.0006357276,35.31414,0.93689567
11,0.000719609635738355,0.0007196098,34.03125,0.93090785,0.0006639492129652772,0.0006625641,35.01118,0.93330693
12,0.0007106514686731407,0.0007106513,34.097965,0.9314417,0.0006311415987699453,0.0006308012,35.29738,0.9358371
13,0.0007128651411960175,0.0007128657,34.1152,0.9316962,0.0006466697646494307,0.0006474656,35.257835,0.9359436
14,0.0007204498285106373,0.0007204505,34.070908,0.93133456,0.0006418633291042201,0.0006424702,35.261143,0.9359938
15,0.0007101309354319568,0.0007101313,34.1246,0.9315471,0.0006346845512707241,0.00063541456,35.284836,0.93485886
