epoch,loss,mean_squared_error,psnr,ssim,val_loss,val_mean_squared_error,val_psnr,val_ssim
0,0.007479445859246011,0.0074794395,24.685856,0.59506494,0.003613888949086226,0.0036138885,25.38282,0.66393054
1,0.0013939018557337405,0.0013939018,29.948725,0.7605654,0.0011515545173034329,0.0011512036,30.948896,0.79357976
2,0.0011820970010061986,0.0011820975,30.971153,0.8485163,0.0010012229722215333,0.0010004963,32.28617,0.8934784
3,0.0010955482760258942,0.0010955478,31.58435,0.8899575,0.0010555900872354503,0.0010562731,32.438072,0.87581474
4,0.0010287973183506602,0.0010287972,31.958782,0.90898055,0.0008762038588669719,0.000875972,33.465267,0.93741584
5,0.00093434962789972,0.00093434966,32.390697,0.9200536,0.0008957944708359802,0.00089454366,32.395813,0.9309053
6,0.000884961631770821,0.0008849621,32.665024,0.92715585,0.0008631425863031523,0.0008629974,32.649105,0.92746663
7,0.000772077276615613,0.0007720767,33.452126,0.92919517,0.0007360412770328272,0.0007339569,34.124165,0.92612493
8,0.0007576063941099657,0.0007576063,33.611427,0.9309521,0.0006789905734991804,0.000679208,34.584164,0.9365612
9,0.0007415028118418144,0.00074150227,33.743202,0.9333725,0.0007050199524985209,0.00070571544,34.468887,0.9301567
10,0.0007300007846795921,0.0007300009,33.92473,0.9332099,0.0006899917165376781,0.0006901055,34.55639,0.92990917
11,0.0007352644678104747,0.0007352648,33.89921,0.933243,0.0006635058138920289,0.00066421955,34.784744,0.93128175
12,0.0007280052677963856,0.00072800467,33.94795,0.93313384,0.000662538351845023,0.0006633286,34.801865,0.9378037
13,0.000716351611817455,0.00071635115,34.02092,0.93351996,0.0006875029177807711,0.0006884569,34.649273,0.934789
14,0.0007130600350625418,0.00071305985,34.02765,0.933482,0.0006704259991321991,0.00067105383,34.791626,0.9346743
15,0.03990941717867643,0.0399094,14.309997,0.3030987,0.0038193341467700815,0.003819052,24.593815,0.8442942
