epoch,loss,mean_squared_error,psnr,ssim,val_loss,val_mean_squared_error,val_psnr,val_ssim
0,0.002925330409711457,0.0029253284,28.58563,0.73314583,0.0010363122081349272,0.0010363116,31.855747,0.8457448
1,0.001014110906103953,0.0010141107,32.157322,0.8837808,0.001033822359047541,0.0010343554,31.022484,0.90143293
2,0.000856664814258313,0.00085666514,33.1609,0.9290457,0.028088867886462945,0.028087255,18.23106,0.63969
3,0.0007276776933430335,0.00072767714,34.106018,0.9422891,0.001001160620275521,0.0010002869,33.153156,0.84923345
4,0.0007069354403828202,0.0007069354,34.316757,0.9450484,0.000746470324110692,0.00074474013,35.632484,0.91012514
5,0.0006670709977976057,0.00066707126,34.631344,0.9473509,0.001027443193734875,0.0010290941,35.052437,0.93912053
6,0.0006607799673573919,0.00066077936,34.767467,0.9468455,0.0005637155295046576,0.00056455954,36.440132,0.94557595
7,0.000622618674301355,0.00062261854,35.085068,0.9509557,0.0019728065257284513,0.0019700804,31.180208,0.86728555
8,0.0006104959015262226,0.00061049574,35.303436,0.9525927,0.0027719910683755324,0.0027751643,30.014534,0.8368529
9,0.0005499089732617006,0.00054990884,35.936504,0.95290846,0.0005203011444153936,0.00052023283,37.09125,0.9482346
10,0.0005413858303977003,0.0005413861,36.03785,0.95227635,0.0005451883786092325,0.00054448214,37.020412,0.9465755
11,0.0005217003048350536,0.0005217007,36.372738,0.9521759,0.0005133111602656849,0.00051238574,37.23008,0.9473798
12,0.0005177783182574148,0.00051777804,36.47664,0.9524699,0.0005043965341418248,0.000504343,37.195534,0.9510668
13,0.0005112139666501537,0.00051121356,36.571785,0.9522917,0.0005170579308218419,0.00051732507,37.18156,0.9528967
14,0.0005105620536235403,0.0005105621,36.557766,0.9520388,0.0004894871608798737,0.0004898649,37.314713,0.95415473
15,0.000514176058508708,0.0005141759,36.55002,0.9520244,0.0004998807229242828,0.00049989764,37.25799,0.9529934
16,0.000511742225898302,0.000511742,36.587193,0.95214415,0.0004914107937957883,0.00048681255,37.355095,0.9541274
17,0.0005148295955000557,0.0005148293,36.58663,0.9518108,0.0004925152200370179,0.00049301214,37.349957,0.953382
