epoch,loss,mean_squared_error,psnr,ssim,val_loss,val_mean_squared_error,val_psnr,val_ssim
0,0.08327369580448689,0.018465996,23.685076,0.91672605,0.05917772530824288,0.0021646328,29.909473,0.9408221
1,0.042636202200989314,0.0016366681,28.636923,0.9573632,0.10410319577003348,0.0025053998,27.263018,0.89579916
2,0.037868590383759296,0.0014415906,29.253895,0.9621328,0.3469260949855563,0.13285828,9.168233,0.6531252
3,0.03310072161063131,0.0012852818,29.698935,0.966899,0.03992563400460386,0.0017373244,29.503355,0.96002537
4,0.032144352061927436,0.0012611033,29.774086,0.96785474,0.05899483290897019,0.0073080515,22.290096,0.9410011
5,0.030585496598577133,0.0011999164,29.989367,0.96941584,0.053745882607054436,0.0012107342,29.995907,0.9462824
6,0.028862021461300937,0.0011163616,30.27489,0.9711373,0.03008648975827228,0.0011161831,30.46926,0.96994555
7,0.028581342783209677,0.0011006074,30.354671,0.97141874,0.02957971274167642,0.0010288393,30.643595,0.9703888
8,0.028576045839569506,0.0010892041,30.393452,0.97142476,0.029465886539426344,0.0011835193,30.516764,0.9705324
9,0.028465761149014394,0.0010874806,30.407818,0.9715337,0.028065418888782633,0.0010073371,30.73125,0.97196335
10,0.028115934752725086,0.0010672943,30.479025,0.97188383,0.02907463531384523,0.0011555264,30.540678,0.97094697
11,0.028081833862796744,0.001061309,30.51493,0.9719179,0.027698552471467817,0.0010286077,30.736612,0.972275
12,0.02810661774344776,0.0010617392,30.522003,0.9718932,0.028695984647191804,0.0011016385,30.581848,0.97131795
13,0.027595940618962304,0.0010494357,30.574318,0.9724044,0.028230973530089718,0.0012214764,30.517256,0.9717493
14,0.026899419751298437,0.001019352,30.685888,0.97310007,0.027143846126808518,0.0009946629,30.823156,0.9728788
15,0.02724516766309566,0.0010250469,30.67681,0.9727553,0.02654585379293595,0.0009661983,30.896805,0.9734371
16,0.027325318719766744,0.001025939,30.663382,0.97267514,0.02719896158267712,0.0009940021,30.845036,0.9727925
17,0.027237364807689016,0.0010197649,30.693913,0.97276264,0.02673624644334289,0.0009779733,30.880056,0.9732686
18,0.026978640269025144,0.0010149296,30.717493,0.973021,0.02721944588354264,0.0009814483,30.85015,0.97278225
