epoch,loss,mean_squared_error,psnr,ssim,val_loss,val_mean_squared_error,val_psnr,val_ssim
0,0.14676765202025718,0.042043664,21.587233,0.8532328,0.101147359301304,0.0031742502,29.10124,0.8988529
1,0.05109334410091674,0.0033189412,29.327358,0.94890743,0.056716314163701285,0.002872906,30.863575,0.9432537
2,0.046056934834397247,0.003414906,29.908394,0.95394236,0.04497126960891417,0.0022266165,31.326975,0.9549899
3,0.0430018981043875,0.0032172424,30.328377,0.9569984,0.13739579419294992,0.02766356,19.259645,0.86261415
4,0.03920729390030113,0.0015632568,31.730675,0.96079165,0.0762775509521879,0.0020554939,29.552135,0.92377275
5,0.034958616746483616,0.00095761183,32.88878,0.9650418,0.03750429259634566,0.0014152199,33.276455,0.96248
6,0.03483144079248133,0.00093449466,33.027527,0.9651687,0.05205306393661718,0.0019925903,32.461258,0.947949
7,0.03413090500818363,0.00090842234,33.138355,0.9658696,0.03567820718918724,0.0012846598,32.90231,0.96436065
8,0.033598977307621423,0.0008913731,33.323948,0.9664011,0.04449758173405439,0.0010745185,33.352535,0.9555373
9,0.03311873834735067,0.0008768479,33.36347,0.96688163,0.03240319161579527,0.00082328223,33.86293,0.9675955
10,0.032763131073662195,0.00085760944,33.452435,0.9672376,0.07389643565676678,0.0022430539,30.020708,0.9260365
11,0.032379881866516316,0.00084303657,33.574715,0.96761966,0.040546842347616435,0.00094311265,33.6597,0.9594026
12,0.031384777349836045,0.0007986306,33.800797,0.9686158,0.031165759111272878,0.0006941471,34.975815,0.9688004
13,0.03163946277767215,0.00080633623,33.79408,0.96836084,0.0327257364988327,0.0010672811,34.22793,0.9673183
14,0.03146570782866582,0.0007990837,33.834324,0.9685342,0.030322525864359975,0.00068822206,35.115883,0.96965563
15,0.03122413924758942,0.00078296254,33.92697,0.96877533,0.031737468537242935,0.0007499671,34.85005,0.9682294
16,0.03135702404735922,0.00078534597,33.912018,0.96864325,0.030856162652202035,0.00070609164,34.983467,0.96917915
17,0.030905457392565634,0.00077140087,34.032204,0.96909463,0.03035000994287688,0.0006934254,35.024464,0.9696619
