epoch,loss,mean_squared_error,psnr,ssim,val_loss,val_mean_squared_error,val_psnr,val_ssim
0,0.16633666841508118,0.019781232,22.456095,0.833663,0.12868691004555802,0.004208084,24.853563,0.8713128
1,0.08508121931719306,0.0022468264,27.664,0.91491807,0.41559734512334584,0.12818742,9.370855,0.5845025
2,0.06700245165245372,0.0015952081,28.887339,0.9329976,0.3070534901029762,0.061254516,13.802852,0.69290125
3,0.05781235249454522,0.0013448286,29.724482,0.94218725,0.05728332030362096,0.0012103921,30.285364,0.9427262
4,0.05570039161828106,0.0012891602,29.918133,0.9443013,0.06680528357111175,0.0018858782,29.74799,0.9331696
5,0.05318631786986136,0.0012363127,30.170973,0.9468135,0.05520031969437654,0.0011624668,30.393751,0.94478625
6,0.050700761691546935,0.0011918703,30.351263,0.94929975,0.056711564461390175,0.0013538658,29.914423,0.94328195
7,0.04886480846312161,0.0011458851,30.563599,0.9511368,0.05890412834183923,0.0019441202,29.917326,0.94113296
8,0.04714653804088274,0.0010918485,30.762512,0.9528535,0.04739774506667565,0.00095654646,31.349945,0.9526484
9,0.04674383128753625,0.0010716292,30.836372,0.9532565,0.04839651766179622,0.0011361341,30.96444,0.951584
10,0.04604590734707597,0.0010558085,30.924913,0.95395464,0.04749485953100797,0.0012439684,31.114977,0.9524935
11,0.04574592152084057,0.0010430582,30.976864,0.95425326,0.045944018610592545,0.00092838093,31.535093,0.9540621
12,0.045653513652872325,0.0010389729,30.994125,0.9543465,0.04710430814616982,0.0010168633,31.325186,0.95289356
13,0.045454361216648025,0.0010423877,30.983324,0.9545455,0.04529662944119552,0.0009096791,31.627502,0.95471925
14,0.04514920481841404,0.0010277213,31.05596,0.95485145,0.04581946494250462,0.0009522748,31.44578,0.9541593
15,0.04547213316825313,0.0010339177,31.016788,0.95452744,0.04535047007703233,0.0009298119,31.509388,0.95462567
16,0.045247416851061546,0.0010246929,31.045858,0.95475286,0.04497608953508837,0.00092499214,31.607258,0.95503557
17,0.04526187849913623,0.0010385734,31.024311,0.95473844,0.0443249694232283,0.0008937252,31.662434,0.9556622
18,0.04545856436098183,0.0010393152,31.006876,0.9545415,0.04523758812882434,0.0009173664,31.610407,0.95474845
19,0.045302010107622644,0.0010248381,31.073158,0.9546982,0.04579909299982005,0.0009206357,31.562115,0.95420194
20,0.04525165276672692,0.001032067,31.023052,0.9547478,0.04537446420083101,0.00092586497,31.556616,0.9546277
