epoch,loss,mean_squared_error,psnr,ssim,val_loss,val_mean_squared_error,val_psnr,val_ssim
0,0.37569122088941637,0.08991106,14.960992,0.6243092,0.2771577872764105,0.025644083,17.478088,0.722842
1,0.2197273677964105,0.00740836,22.51743,0.7802724,0.22520880572412205,0.009274092,21.779953,0.7747743
2,0.20457297616834044,0.006542153,23.031242,0.7954273,0.5856211089539802,0.36477038,4.5022492,0.41441524
3,0.19526049358819636,0.005960249,23.395266,0.80474,0.19758085923633356,0.006499717,23.464012,0.8024459
4,0.1919066872510221,0.0063008023,23.295725,0.8080933,0.24668722779586397,0.0051774704,23.774021,0.7533048
5,0.18888777397164033,0.006080249,23.44531,0.8111118,0.1921010736761422,0.005207974,23.80666,0.8078525
6,0.18306965300843572,0.0055624475,23.719505,0.8169308,0.21307598174303427,0.0052444977,23.723736,0.78690815
7,0.1793083776475958,0.0053869328,23.848427,0.8206914,0.2246657930228902,0.0047652796,24.080994,0.775359
8,0.1747534615646424,0.005070979,24.106443,0.8252465,0.17664289799914962,0.0047940444,24.450693,0.823355
9,0.17427834644990195,0.005039137,24.121206,0.82572275,0.17613018740867747,0.005015905,24.262905,0.82387245
10,0.17346654366492825,0.00501907,24.13883,0.82653236,0.1877235782214965,0.004316146,24.608652,0.81223536
11,0.17243870356042196,0.004940798,24.203949,0.8275603,0.1743568468025361,0.0044508525,24.496254,0.8255985
12,0.1727451880138069,0.0049608336,24.16983,0.8272545,0.1742489274548388,0.004556148,24.477186,0.8257177
13,0.17135770069495818,0.004765855,24.293638,0.82864285,0.18090129052770548,0.004259098,24.662943,0.81910825
14,0.1706247230042083,0.0047490047,24.317486,0.82937515,0.17971029706384944,0.0042380975,24.643757,0.82025355
15,0.169831615427266,0.0046452703,24.382647,0.8301686,0.1710817755638868,0.0044832225,24.530064,0.82887787
16,0.5855851306943942,0.035363846,14.864204,0.4144144,0.5491320060930033,0.0291258,15.675435,0.45081988
17,0.19707643711860312,0.00610251,23.716805,0.8029244,0.17236719631600653,0.0044323565,24.643555,0.8275974
18,0.17014902597047044,0.004654683,24.373508,0.8298516,0.17126462069051018,0.004502565,24.59872,0.8287254
